dtRef;idCustomer;Name;qtdeRecencia;freqDias;freqTransacoes;qtdListaPresença;qtdChatMessage;qtdTrocaPontos;qtdResgatarPonei;qtdPresençaStreak;pctListaPresença;pctChatMessage;pctTrocaPontos;pctResgatarPonei;pctPresençaStreak;qtdePontosGanhos;qtdePontosGastos;qtdePontosSaldo;avgRecorrencia;flActive
2024-03-07;821134d7-f44d-4769-8c2c-b50e82c16099;andrelteixeira;1.0;18;364;18;341;2;1;2;0.04945054945054945;0.9368131868131868;0.005494505494505495;0.0027472527472527475;0.005494505494505495;1941;-2000;-59;1.588235294117647;1
2024-03-13;821134d7-f44d-4769-8c2c-b50e82c16099;andrelteixeira;1.0;19;328;19;303;2;1;3;0.057926829268292686;0.9237804878048781;0.006097560975609756;0.003048780487804878;0.009146341463414634;2053;-2000;53;1.4444444444444444;1
2024-03-02;824b5fd7-086d-4886-a417-15dff8307319;kaicqueee;2.0;5;14;5;9;0;0;0;0.35714285714285715;0.6428571428571429;0.0;0.0;0.0;259;0;259;1.5;1
2024-03-03;824b5fd7-086d-4886-a417-15dff8307319;kaicqueee;1.0;6;15;5;10;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;260;0;260;1.6;1
2024-03-04;8265dee1-143c-4416-a189-d99261004b39;nookie286;12.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;16.0;0
2024-03-10;8265dee1-143c-4416-a189-d99261004b39;nookie286;18.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-07;828f9635-a948-41bb-9b4b-ee96a96c1371;mineirom3;20.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-03-10;828f9635-a948-41bb-9b4b-ee96a96c1371;mineirom3;23.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-03-09;82a9340c-d2de-4b18-a558-612f80ac909e;hedriss10;5.0;3;24;1;23;0;0;0;0.041666666666666664;0.9583333333333334;0.0;0.0;0.0;73;0;73;7.0;0
2024-03-26;82a9340c-d2de-4b18-a558-612f80ac909e;hedriss10;22.0;2;11;0;11;0;0;0;0.0;1.0;0.0;0.0;0.0;11;0;11;4.0;0
2024-03-01;82bcb66a-e235-437f-b4dd-e98cf41b2d5e;caioalef1;3.0;2;11;2;9;0;0;0;0.18181818181818182;0.8181818181818182;0.0;0.0;0.0;109;0;109;1.0;0
2024-03-04;82bcb66a-e235-437f-b4dd-e98cf41b2d5e;caioalef1;6.0;2;11;2;9;0;0;0;0.18181818181818182;0.8181818181818182;0.0;0.0;0.0;109;0;109;1.0;0
2024-03-01;82bf934b-577e-4d06-9148-b758656e2d36;din_nn;1.0;7;79;7;72;0;0;0;0.08860759493670886;0.9113924050632911;0.0;0.0;0.0;422;0;422;4.0;1
2024-04-07;82bf934b-577e-4d06-9148-b758656e2d36;din_nn;18.0;6;50;5;44;0;1;0;0.1;0.88;0.0;0.02;0.0;794;0;794;1.8;1
2024-04-23;82ddd7e2-6df6-4d5a-895f-53ea7d4afcfa;chuudolol;6.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-25;82ddd7e2-6df6-4d5a-895f-53ea7d4afcfa;chuudolol;8.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-13;82f9fd14-a77c-4e12-9166-de6a78a93818;rapaix42;4.0;3;3;3;0;0;0;0;1.0;0.0;0.0;0.0;0.0;150;0;150;2.5;1
2024-04-25;82f9fd14-a77c-4e12-9166-de6a78a93818;rapaix42;2.0;6;6;6;0;0;0;0;1.0;0.0;0.0;0.0;0.0;300;0;300;3.8;1
2024-03-01;832fc9a7-6f15-4727-93e1-a9aaf29d97fd;leo_ddd013_candango;25.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-21;832fc9a7-6f15-4727-93e1-a9aaf29d97fd;leo_ddd013_candango;2.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-07;83469cc9-00f4-4378-a460-f52636531396;nicocavalcanti;9.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;1
2024-04-14;83469cc9-00f4-4378-a460-f52636531396;nicocavalcanti;16.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;1
2024-03-18;836281fd-719b-4102-9bd0-04ea21c8b742;lindbergh_;5.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-27;836281fd-719b-4102-9bd0-04ea21c8b742;lindbergh_;14.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-04-14;83675d88-c271-4f5c-b552-8628ef24c5ca;pedro_ntx;6.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-19;83675d88-c271-4f5c-b552-8628ef24c5ca;pedro_ntx;11.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-18;83871b43-9625-4bcf-a669-0a283fe5b717;mc_goulart;14.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-22;83871b43-9625-4bcf-a669-0a283fe5b717;mc_goulart;18.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-03;83ee3482-86e3-4cc5-a4d5-ed5ff0e8188d;spicepeppers;12.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-14;83ee3482-86e3-4cc5-a4d5-ed5ff0e8188d;spicepeppers;23.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-09;8400b382-74f6-48ae-ad2c-423654f61fe2;alarissabrisola;7.0;2;11;1;10;0;0;0;0.09090909090909091;0.9090909090909091;0.0;0.0;0.0;60;0;60;1.0;1
2024-04-04;8400b382-74f6-48ae-ad2c-423654f61fe2;alarissabrisola;21.0;2;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;3.0;0
2024-03-24;847bdc7d-e95a-4c32-bdc8-c3771a5d0c6b;tibureu;23.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-29;847bdc7d-e95a-4c32-bdc8-c3771a5d0c6b;tibureu;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-01;84acafa7-5e03-4fac-a645-ed26e02be511;suavementelucas;10.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-09;84acafa7-5e03-4fac-a645-ed26e02be511;suavementelucas;18.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-19;84c58a06-6c23-40de-a612-f0336cab93af;diegosilva967;2.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-25;84c58a06-6c23-40de-a612-f0336cab93af;diegosilva967;8.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-06;84e2ebbb-c546-4d9c-99c3-7e788fe67aa4;pedin;5.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-09;84e2ebbb-c546-4d9c-99c3-7e788fe67aa4;pedin;8.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-01;84ebaaf3-fffd-4240-8c5c-66f13ad2d885;eibino;25.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-04;84ebaaf3-fffd-4240-8c5c-66f13ad2d885;eibino;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-08;84f3f663-aed2-4722-bfdf-4c0ce77d59ab;cafeteria094;10.0;2;45;1;44;0;0;0;0.022222222222222223;0.9777777777777777;0.0;0.0;0.0;94;0;94;1.0;0
2024-03-27;84f3f663-aed2-4722-bfdf-4c0ce77d59ab;cafeteria094;29.0;1;21;1;20;0;0;0;0.047619047619047616;0.9523809523809523;0.0;0.0;0.0;70;0;70;;0
2024-03-05;850b2870-f399-4640-92e9-7d87b6567e68;tizzieg;4.0;9;26;7;19;0;0;0;0.2692307692307692;0.7307692307692307;0.0;0.0;0.0;369;0;369;1.75;1
2024-04-01;850b2870-f399-4640-92e9-7d87b6567e68;tizzieg;10.0;7;17;7;10;0;0;0;0.4117647058823529;0.5882352941176471;0.0;0.0;0.0;360;0;360;2.6666666666666665;1
2024-04-14;852508fc-89da-405b-bd71-4264be44831b;pablochatbots;4.0;8;35;6;29;0;0;0;0.17142857142857143;0.8285714285714286;0.0;0.0;0.0;329;0;329;3.5714285714285716;1
2024-04-20;852508fc-89da-405b-bd71-4264be44831b;pablochatbots;10.0;3;6;2;4;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;104;0;104;8.0;1
2024-04-23;85545400-ea0a-4f32-8b50-4e0833050b6c;jeanat2;4.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-24;85545400-ea0a-4f32-8b50-4e0833050b6c;jeanat2;5.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-28;856bb215-f1a1-4f9f-bf0b-bfd2fbbd1e36;ostuff_fps;3.0;2;21;1;20;0;0;0;0.047619047619047616;0.9523809523809523;0.0;0.0;0.0;70;0;70;6.0;0
2024-04-11;856bb215-f1a1-4f9f-bf0b-bfd2fbbd1e36;ostuff_fps;17.0;2;21;1;20;0;0;0;0.047619047619047616;0.9523809523809523;0.0;0.0;0.0;70;0;70;6.0;0
2024-03-13;858d43ff-0edd-43c0-88d8-774bf9287fe4;leticiagcsilva;16.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-22;858d43ff-0edd-43c0-88d8-774bf9287fe4;leticiagcsilva;25.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-15;86239e60-14f7-48b0-ba37-062fe97b2034;lucascami;17.0;2;14;1;13;0;0;0;0.07142857142857142;0.9285714285714286;0.0;0.0;0.0;63;0;63;1.0;0
2024-03-26;86239e60-14f7-48b0-ba37-062fe97b2034;lucascami;28.0;2;14;1;13;0;0;0;0.07142857142857142;0.9285714285714286;0.0;0.0;0.0;63;0;63;1.0;0
2024-03-09;862b8d8d-6e87-4e45-a908-983c38cde503;rafa_jj;3.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-13;862b8d8d-6e87-4e45-a908-983c38cde503;rafa_jj;7.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-20;8694f99e-5b55-467e-82d5-0e0079cd664d;byronpsycho;1.0;19;156;18;134;1;1;2;0.11538461538461539;0.8589743589743589;0.00641025641025641;0.00641025641025641;0.01282051282051282;1734;-1000;734;1.4444444444444444;1
2024-04-12;8694f99e-5b55-467e-82d5-0e0079cd664d;byronpsycho;1.0;18;158;17;136;2;2;1;0.10759493670886076;0.8607594936708861;0.012658227848101266;0.012658227848101266;0.006329113924050633;2086;-2000;86;1.6470588235294117;1
2024-04-18;869b554b-4277-4e21-a680-0a82cfa5b56a;aderyuxd;3.0;1;5;1;4;0;0;0;0.2;0.8;0.0;0.0;0.0;54;0;54;;0
2024-04-24;869b554b-4277-4e21-a680-0a82cfa5b56a;aderyuxd;9.0;1;5;1;4;0;0;0;0.2;0.8;0.0;0.0;0.0;54;0;54;;0
2024-03-19;86a0b0c6-f12c-450b-880c-61efe2854217;iuca_br;21.0;2;44;2;42;0;0;0;0.045454545454545456;0.9545454545454546;0.0;0.0;0.0;142;0;142;1.0;0
2024-03-24;86a0b0c6-f12c-450b-880c-61efe2854217;iuca_br;26.0;2;44;2;42;0;0;0;0.045454545454545456;0.9545454545454546;0.0;0.0;0.0;142;0;142;1.0;0
2024-03-23;86a46b70-6e77-46b5-b8f8-b235b86957f1;glavork;1.0;1;7;1;4;0;2;0;0.14285714285714285;0.5714285714285714;0.0;0.2857142857142857;0.0;1054;0;1054;;1
2024-03-24;86a46b70-6e77-46b5-b8f8-b235b86957f1;glavork;2.0;1;7;1;4;0;2;0;0.14285714285714285;0.5714285714285714;0.0;0.2857142857142857;0.0;1054;0;1054;;1
2024-04-09;86a91ff0-e7ce-4856-9fda-4100301d0619;i_fake;1.0;1;6;1;5;0;0;0;0.16666666666666666;0.8333333333333334;0.0;0.0;0.0;55;0;55;;1
2024-04-25;86a91ff0-e7ce-4856-9fda-4100301d0619;i_fake;7.0;2;7;1;6;0;0;0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;56;0;56;10.0;0
2024-03-27;87040a44-0e04-4cc1-ad91-072d167b11b1;inimigodomouse;2.0;17;81;15;63;1;1;1;0.18518518518518517;0.7777777777777778;0.012345679012345678;0.012345679012345678;0.012345679012345678;1413;-1000;413;1.6875;1
2024-04-18;87040a44-0e04-4cc1-ad91-072d167b11b1;inimigodomouse;1.0;13;133;12;120;0;1;0;0.09022556390977443;0.9022556390977443;0.0;0.007518796992481203;0.0;1220;0;1220;2.25;1
2024-03-03;870763d5-0b10-434c-840e-b1347523760f;camarada_vini;26.0;2;20;2;18;0;0;0;0.1;0.9;0.0;0.0;0.0;118;0;118;1.0;0
2024-03-04;870763d5-0b10-434c-840e-b1347523760f;camarada_vini;27.0;2;20;2;18;0;0;0;0.1;0.9;0.0;0.0;0.0;118;0;118;1.0;0
2024-03-08;871b821c-3bd6-4a0b-84e8-b005162ff348;nvt_professor;7.0;9;35;9;26;0;0;0;0.2571428571428571;0.7428571428571429;0.0;0.0;0.0;476;0;476;2.75;1
2024-03-30;871b821c-3bd6-4a0b-84e8-b005162ff348;nvt_professor;17.0;4;9;4;5;0;0;0;0.4444444444444444;0.5555555555555556;0.0;0.0;0.0;205;0;205;4.0;0
2024-04-19;874906c8-7c13-408c-9ce9-049ac6d9a60c;natyspaiva;2.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;0
2024-04-21;874906c8-7c13-408c-9ce9-049ac6d9a60c;natyspaiva;4.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;0
2024-03-18;87995752-aa18-48a9-a7bb-9a64b5104a28;mastellotto;20.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-19;87995752-aa18-48a9-a7bb-9a64b5104a28;mastellotto;21.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-07;87a655cc-f17c-4089-9f77-cb86a330f2e0;souruimevc;1.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-03-14;87a655cc-f17c-4089-9f77-cb86a330f2e0;souruimevc;8.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-03-03;87f84743-9dca-46be-9d23-54a5619942ed;marginal151;5.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-13;87f84743-9dca-46be-9d23-54a5619942ed;marginal151;15.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-22;882618c1-e69a-4e77-b01e-01af0e9faa84;arthur1511;17.0;3;4;3;1;0;0;0;0.75;0.25;0.0;0.0;0.0;151;0;151;5.5;0
2024-03-28;882618c1-e69a-4e77-b01e-01af0e9faa84;arthur1511;23.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;0
2024-03-30;882e790f-1e47-4487-8ce4-58e2d81118f9;garbicaro;1.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;1
2024-04-04;882e790f-1e47-4487-8ce4-58e2d81118f9;garbicaro;6.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;1
2024-03-01;884e9674-31cf-43be-8e6f-0f9ee3696923;darthliliith;24.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-05;884e9674-31cf-43be-8e6f-0f9ee3696923;darthliliith;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-09;88b67027-bc1e-4152-a8e6-ae3f9655c673;brihnascimento;1.0;17;29;16;11;0;0;2;0.5517241379310345;0.3793103448275862;0.0;0.0;0.06896551724137931;1011;0;1011;1.5625;1
2024-04-20;88b67027-bc1e-4152-a8e6-ae3f9655c673;brihnascimento;1.0;20;48;20;22;1;1;4;0.4166666666666667;0.4583333333333333;0.020833333333333332;0.020833333333333332;0.08333333333333333;1922;-1000;922;1.3157894736842106;1
2024-03-03;88ec8cd6-c632-46eb-bf5e-3938c52a653c;santinera_;2.0;4;5;4;1;0;0;0;0.8;0.2;0.0;0.0;0.0;201;0;201;1.0;1
2024-03-11;88ec8cd6-c632-46eb-bf5e-3938c52a653c;santinera_;3.0;7;8;7;1;0;0;0;0.875;0.125;0.0;0.0;0.0;351;0;351;1.6666666666666667;1
2024-03-19;88f63c1e-f218-4175-a002-585a01b0aed1;tayrone42;3.0;2;7;1;6;0;0;0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;56;0;56;1.0;1
2024-04-02;88f63c1e-f218-4175-a002-585a01b0aed1;tayrone42;14.0;3;9;2;7;0;0;0;0.2222222222222222;0.7777777777777778;0.0;0.0;0.0;107;0;107;2.0;1
2024-03-03;89ab3c6f-8e8d-42c5-957c-6a9a04f5ce88;limadb;1.0;4;16;3;13;0;0;0;0.1875;0.8125;0.0;0.0;0.0;163;0;163;1.6666666666666667;1
2024-03-23;89ab3c6f-8e8d-42c5-957c-6a9a04f5ce88;limadb;8.0;7;26;5;21;0;0;0;0.19230769230769232;0.8076923076923077;0.0;0.0;0.0;271;0;271;3.0;1
2024-03-11;89af1f57-f17d-4021-b230-46496908c1aa;khayn_gk;27.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-12;89af1f57-f17d-4021-b230-46496908c1aa;khayn_gk;28.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-14;8a106d07-1a24-47d2-9d4f-b8418d874f05;gu1_cq;1.0;14;40;14;23;1;1;1;0.35;0.575;0.025;0.025;0.025;1323;-1000;323;2.0;0
2024-03-18;8a106d07-1a24-47d2-9d4f-b8418d874f05;gu1_cq;5.0;13;36;13;20;1;1;1;0.3611111111111111;0.5555555555555556;0.027777777777777776;0.027777777777777776;0.027777777777777776;1270;-1000;270;1.6666666666666667;0
2024-03-19;8a3ec73b-438b-433c-87f9-00617f610eb7;cariass__;7.0;3;4;3;1;0;0;0;0.75;0.25;0.0;0.0;0.0;151;0;151;2.0;0
2024-04-09;8a3ec73b-438b-433c-87f9-00617f610eb7;cariass__;28.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;1.0;0
2024-03-03;8a5032a2-4355-43f8-a655-20e3fcc16a4a;ironlive;6.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-07;8a5032a2-4355-43f8-a655-20e3fcc16a4a;ironlive;10.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-21;8a6d27ef-7fd0-4b04-affb-c78c40c18e55;cristianefragata;3.0;3;3;3;0;0;0;0;1.0;0.0;0.0;0.0;0.0;150;0;150;12.0;0
2024-04-01;8a6d27ef-7fd0-4b04-affb-c78c40c18e55;cristianefragata;14.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;4.0;0
2024-03-16;8ab25700-f3a5-4837-b061-2d0efa7893b8;paulominor;14.0;2;7;1;6;0;0;0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;56;0;56;1.0;0
2024-03-27;8ab25700-f3a5-4837-b061-2d0efa7893b8;paulominor;25.0;2;7;1;6;0;0;0;0.14285714285714285;0.8571428571428571;0.0;0.0;0.0;56;0;56;1.0;0
2024-03-08;8ad464d3-551c-4af1-beec-c5e19061e127;danilocurcio;14.0;3;63;3;60;0;0;0;0.047619047619047616;0.9523809523809523;0.0;0.0;0.0;210;0;210;7.0;0
2024-03-23;8ad464d3-551c-4af1-beec-c5e19061e127;danilocurcio;29.0;1;10;1;9;0;0;0;0.1;0.9;0.0;0.0;0.0;59;0;59;;0
2024-04-16;8afac96b-4882-49b2-bea2-9d9819ca71af;rafael_machado_oliveira;1.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;1
2024-04-19;8afac96b-4882-49b2-bea2-9d9819ca71af;rafael_machado_oliveira;1.0;4;17;4;13;0;0;0;0.23529411764705882;0.7647058823529411;0.0;0.0;0.0;213;0;213;1.0;1
2024-04-19;8b39c55c-9b84-4fb7-b7c4-7324cf780002;jananf2511;4.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-21;8b39c55c-9b84-4fb7-b7c4-7324cf780002;jananf2511;6.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-25;8c955084-f7ef-4935-acda-c92de574b6a7;booteasy;1.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-04;8cb9a750-e03b-4eb9-aafd-ea9314e756df;ceesarmota;1.0;15;105;4;99;0;2;0;0.0380952380952381;0.9428571428571428;0.0;0.01904761904761905;0.0;1299;0;1299;1.9285714285714286;1
2024-04-17;8cb9a750-e03b-4eb9-aafd-ea9314e756df;ceesarmota;1.0;13;98;7;90;0;1;0;0.07142857142857142;0.9183673469387755;0.0;0.01020408163265306;0.0;940;0;940;2.0833333333333335;1
2024-04-06;8cf8e162-bcf1-4a68-9ea5-44ec75484734;reis131;17.0;8;37;6;30;0;0;1;0.16216216216216217;0.8108108108108109;0.0;0.0;0.02702702702702703;430;0;430;1.7142857142857142;0
2024-04-15;8cf8e162-bcf1-4a68-9ea5-44ec75484734;reis131;26.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;1
2024-03-11;8d9cea56-5180-4815-a832-5ada2b512a17;marcioborgesnl;6.0;4;11;4;6;0;1;0;0.36363636363636365;0.5454545454545454;0.0;0.09090909090909091;0.0;706;0;706;3.6666666666666665;1
2024-04-20;8d9cea56-5180-4815-a832-5ada2b512a17;marcioborgesnl;26.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-18;8da747b7-a57a-44df-ac8a-bd70c23c5499;leitemurphy;2.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-23;8da747b7-a57a-44df-ac8a-bd70c23c5499;leitemurphy;7.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-29;8dcf976c-c817-485f-97ee-c0bbd9fd657d;monteiroal;7.0;1;4;0;4;0;0;0;0.0;1.0;0.0;0.0;0.0;4;0;4;;0
2024-04-09;8dcf976c-c817-485f-97ee-c0bbd9fd657d;monteiroal;18.0;1;4;0;4;0;0;0;0.0;1.0;0.0;0.0;0.0;4;0;4;;0
2024-04-20;8e67a4db-bf88-43d6-b42b-f49d1eed41f8;marinhoramone;1.0;5;39;4;35;0;0;0;0.10256410256410256;0.8974358974358975;0.0;0.0;0.0;235;0;235;1.0;0
2024-04-22;8e67a4db-bf88-43d6-b42b-f49d1eed41f8;marinhoramone;2.0;6;42;4;38;0;0;0;0.09523809523809523;0.9047619047619048;0.0;0.0;0.0;238;0;238;1.0;0
2024-03-29;8f0e952d-b5bb-4c6a-9180-335e70860b0c;thiago_cesarls;4.0;4;58;3;55;0;0;0;0.05172413793103448;0.9482758620689655;0.0;0.0;0.0;205;0;205;3.3333333333333335;1
2024-04-24;8f0e952d-b5bb-4c6a-9180-335e70860b0c;thiago_cesarls;2.0;5;23;3;20;0;0;0;0.13043478260869565;0.8695652173913043;0.0;0.0;0.0;170;0;170;3.5;1
2024-04-20;8f11cb6c-5252-4d2b-853b-135bda2c141d;travossos;5.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-21;8f11cb6c-5252-4d2b-853b-135bda2c141d;travossos;6.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-07;8f70494d-a8e2-4dbf-9425-a0af80fe26ec;kplima_88;10.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-16;8f70494d-a8e2-4dbf-9425-a0af80fe26ec;kplima_88;19.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-16;8f7435e2-4dd7-447a-890d-2d7af552544a;weextv;1.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-04-18;8f7435e2-4dd7-447a-890d-2d7af552544a;weextv;3.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;0
2024-03-16;8fd4bb6b-5c29-4241-ac1e-52786323369f;pablorj21;1.0;13;24;11;12;0;0;1;0.4583333333333333;0.5;0.0;0.0;0.041666666666666664;662;0;662;1.5;1
2024-03-23;8fd4bb6b-5c29-4241-ac1e-52786323369f;pablorj21;1.0;19;35;16;17;0;0;2;0.45714285714285713;0.4857142857142857;0.0;0.0;0.05714285714285714;1017;0;1017;1.3888888888888888;1
2024-03-11;9022accb-12f4-4255-8839-8edc027c1c34;loce_mar;3.0;1;6;1;4;0;1;0;0.16666666666666666;0.6666666666666666;0.0;0.16666666666666666;0.0;554;0;554;;1
2024-04-19;9022accb-12f4-4255-8839-8edc027c1c34;loce_mar;1.0;5;27;5;22;0;0;0;0.18518518518518517;0.8148148148148148;0.0;0.0;0.0;272;0;272;3.75;0
2024-04-23;902dda12-980b-4920-8d71-431bcd3db373;obrunopatrick;3.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;1
2024-04-24;902dda12-980b-4920-8d71-431bcd3db373;obrunopatrick;4.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;1
2024-03-31;90ab457e-8aae-4667-8d3b-d0b7d71525ff;lucasfpnt;19.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-09;90ab457e-8aae-4667-8d3b-d0b7d71525ff;lucasfpnt;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-02;91009f87-e4ab-4d6e-b965-a665e327aaf3;msmotabr;25.0;2;15;0;15;0;0;0;0.0;1.0;0.0;0.0;0.0;15;0;15;1.0;0
2024-03-06;91009f87-e4ab-4d6e-b965-a665e327aaf3;msmotabr;29.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
